url,site_lot_id,actual_bid,opening_date,ending_date,minimal_increment,lot_status,brand,model,year,appraisal_value,location
https://www.lut.com.br//lote/veiculo-fiat-uno-mille-economy/87563,87563,"R$ 3.600,00",06/09/2021,11/10/2021 10:00:00,"R$ 150,00",Fechado,FIAT,UNO MILLE ECONOMY,Not found,"R$ 6.000,00",BARUERI/SP
https://www.lut.com.br//lote/veiculo-volkswagen-fox/87362,87362,"R$ 18.435,19",08/10/2021,11/10/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,FOX,2006,"R$ 18.435,19",GUARULHOS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan-ks/87536,87536,"R$ 5.566,00",08/10/2021,11/10/2021 09:30:00,"R$ 200,00",Fechado,Honda,HONDA CG 125 FAN KS,2011,"R$ 5.566,00",JOÃO PESSOA /PB
https://www.lut.com.br//lote/veiculo-volkswagen-saveiro-cs/87359,87359,"R$ 30.691,97",05/10/2021,,"R$ 1.000,00",,Volkswagen,SAVEIRO 1.6 CS,2012,"R$ 30.691,97",DUMONT/SP
https://www.lut.com.br//lote/motocicleta-honda-nxr-bros-esd/87360,87360,"R$ 8.225,00",05/10/2021,08/10/2021 10:00:00,"R$ 300,00",Fechado,Honda,HONDA NXR 150 BROS ESD,defabricação2011,"R$ 8.225,00",SÃO VICENTE/SP
https://www.lut.com.br//lote/veiculo-chevrolet-celta-hatch-life/87555,87555,"R$ 4.200,00",03/09/2021,08/10/2021 10:00:00,"R$ 200,00",Fechado,Chevrolet,CELTA HATCH LIFE,2006,"R$ 7.000,00",MOGI DAS CRUZES/SP
https://www.lut.com.br//lote/motocicleta-dafra-riva/87357,87357,"R$ 3.688,00",01/10/2021,04/10/2021 12:00:00,"R$ 150,00",Fechado,Dafra,DAFRA RIVA 150,Not found,"R$ 3.688,00",SÃO BERNARDO DO CAMPO/SP
https://www.lut.com.br//lote/veiculo-ford-corcel-luxo-sl/87538,87538,"R$ 3.000,00",01/10/2021,04/10/2021 10:00:00,"R$ 150,00",Fechado,Ford,CORCEL LUXO SL,defabricação1975,"R$ 3.000,00",SÃO CAETANO DO SUL/SP
https://www.lut.com.br//lote/motocicleta-yamaha-ybr-factor-le/87355,87355,"R$ 5.500,00",01/10/2021,,"R$ 200,00",,Yamaha,YAMAHA YBR 125 FACTOR LE,defabricação2013,"R$ 5.500,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/motocicleta-honda-nxr-bros-mix-ks/87358,87358,"R$ 5.700,00",28/09/2021,01/10/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA NXR 150 BROS MIX KS,e2010,"R$ 5.700,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-yamaha-fazer-blueflex/87312,87312,"R$ 12.768,00",24/09/2021,27/09/2021 11:00:00,"R$ 1.000,00",Fechado,Yamaha,YAMAHA FAZER 250 BLUEFLEX,Not found,"R$ 12.768,00",VALINHOS/SP
https://www.lut.com.br//lote/veiculo-mercedes-benz-classe-a/87313,87313,"R$ 10.900,00",24/09/2021,27/09/2021 11:00:00,"R$ 1.000,00",Fechado,Mercedes Benz,BENZ CLASSE A 190,fabmod2000,"R$ 10.900,00",SANTOS/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-c-mais/87311,87311,"R$ 4.200,00",24/09/2021,27/09/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA BIZ C100 MAIS,2015,"R$ 4.200,00",SÃO JOSÉ DO RIO PRETO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-voyage/87309,87309,"R$ 23.000,00",24/09/2021,27/09/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,VOYAGE,2015,"R$ 23.000,00",SÃO JOSÉ DO RIO PRETO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-astra-gls/87315,87315,"R$ 15.000,00",24/09/2021,27/09/2021 09:30:00,"R$ 1.000,00",Fechado,Chevrolet,ASTRA GLS,1999,"R$ 15.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-classis-ls/87308,87308,"R$ 22.176,00",21/09/2021,24/09/2021 10:30:00,"R$ 1.000,00",Fechado,Chevrolet,CLASSIS LS,2012,"R$ 22.176,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/motocicleta-honda-cbx-twister/87339,87339,"R$ 3.172,80",20/08/2021,24/09/2021 10:00:00,"R$ 150,00",Fechado,Honda,HONDA CBX 250 TWISTER,2006,"R$ 0,00",TREMEMBÉ/SP
https://www.lut.com.br//lote/veiculo-bmw-i-active/87179,87179,"R$ 95.000,00",21/09/2021,24/09/2021 10:00:00,"R$ 2.500,00",Fechado,BMW,320I ACTIVE,Not found,"R$ 95.000,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-special-mba/87310,87310,"R$ 25.000,00",21/09/2021,24/09/2021 09:30:00,"R$ 1.000,00",Fechado,Volkswagen,GOL SPECIAL MBA 1.0,2015,"R$ 25.000,00",BARRINHA/SP
https://www.lut.com.br//lote/veiculo-ford-ka-flex/87164,87164,"R$ 17.695,00",20/09/2021,23/09/2021 10:00:00,"R$ 1.000,00",Fechado,Ford,KA FLEX,2010,"R$ 17.695,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-v/87553,87553,"R$ 4.900,00",02/09/2021,23/09/2021 09:30:00,"R$ 200,00",Fechado,Volkswagen,GOL 16V,Not found,"R$ 7.000,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-esd/87409,87409,"R$ 3.885,00",24/08/2021,,"R$ 150,00",,Honda,HONDA CG 150 TITAN ESD,2013,"R$ 5.550,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-nissan-versa-sv/87160,87160,"R$ 55.151,00",17/09/2021,20/09/2021 11:00:00,"R$ 2.500,00",Fechado,Nissan,VERSA 1.6 SV,2018,"R$ 55.151,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-fiat-siena-fire-flex/87325,87325,"R$ 8.658,50",16/08/2021,20/09/2021 10:00:00,"R$ 300,00",Fechado,FIAT,SIENA FIRE FLEX,defabricação2007,"R$ 17.317,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-saveiro/87161,87161,"R$ 19.000,00",17/09/2021,20/09/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,SAVEIRO 1.6,2008,"R$ 19.000,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/veiculo-mercedes-benz-sprinter-d-furgao/87537,87537,"R$ 23.000,00",17/09/2021,20/09/2021 10:00:00,"R$ 1.000,00",Fechado,Mercedes Benz,BENZ SPRINTER 310D FURGÃO,"defabricação,vidrotraseiroquebrado,tetointeriordanificado,para-choquedianteiroetraseirosdanificados,pinturadanificada.constaaindaqueoveículoestásemdocumentação.emconsultaaositewww.despachantedok.com.brem30","R$ 23.000,00",PIRACICABA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-kadett-sl-efi/87033,87033,"R$ 5.817,00",14/09/2021,17/09/2021 10:00:00,"R$ 200,00",Fechado,Chevrolet,KADETT SL EFI,Not found,"R$ 5.817,00",HORTOLÂNDIA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-tl-mcv/87295,87295,"R$ 24.000,00",13/08/2021,17/09/2021 09:36:02,"R$ 1.000,00",Fechado,Volkswagen,GOL TL MCV,defabricação2016,"R$ 30.000,00",BARUERI/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-gl/87292,87292,"R$ 4.800,00",12/08/2021,16/09/2021 10:00:00,"R$ 200,00",Fechado,Volkswagen,GOL GL 1.8,1994,"R$ 8.000,00",SÃO SIMÃO/SP
https://www.lut.com.br//lote/veiculo-mercedes-benz-lk/87351,87351,"R$ 16.705,00",23/08/2021,13/09/2021 10:00:00,"R$ 1.000,00",Fechado,Mercedes Benz,BENZ LK 1113,1971,"R$ 33.410,00",ITAGIBA/BA
https://www.lut.com.br//lote/veiculo-chevrolet-vectra-gls/87174,87174,"R$ 3.000,00",09/08/2021,13/09/2021 10:00:00,"R$ 150,00",Fechado,Chevrolet,VECTRA GLS,1999,"R$ 5.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-s-ltz/87009,87009,"R$ 121.785,00",24/08/2021,,"R$ 5.000,00",,Chevrolet,S10 LTZ,Not found,"R$ 121.785,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/veiculo-volkswagen-parati-cl/87157,87157,"R$ 5.745,00",06/08/2021,10/09/2021 11:00:00,"R$ 200,00",Fechado,Volkswagen,PARATI CL 1.8,Not found,"R$ 9.575,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-honda-fit-ex/86961,86961,"R$ 27.666,00",05/09/2021,08/09/2021 10:00:00,"R$ 1.000,00",Fechado,Honda,FIT EX,2009,"R$ 27.666,00",SÃO PAULO/SP
https://www.lut.com.br//lote/motocicleta-yamaha-dt-z/87036,87036,"R$ 1.323,20",03/08/2021,08/09/2021 10:00:00,"R$ 100,00",Fechado,Yamaha,YAMAHA DT 180Z,fabricação1988,"R$ 1.872,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-chevete/86960,86960,"R$ 3.000,00",04/09/2021,07/09/2021 13:00:00,"R$ 150,00",Fechado,Chevrolet,CHEVETE,1984,"R$ 3.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-kasinski-cruise/87027,87027,"R$ 3.252,00",03/09/2021,06/09/2021 11:00:00,"R$ 150,00",Fechado,Not Found,KASINSKI CRUISE 125,2005,"R$ 3.252,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-fiat-uno-mille-economy/87024,87024,"R$ 6.000,00",03/09/2021,06/09/2021 10:00:00,"R$ 250,00",Fechado,FIAT,UNO MILLE ECONOMY,Not found,"R$ 6.000,00",BARUERI/SP
https://www.lut.com.br//lote/veiculo-chevrolet-celta-hatch-life/86393,86393,"R$ 7.000,00",31/08/2021,03/09/2021 10:00:00,"R$ 250,00",Fechado,Chevrolet,CELTA HATCH LIFE,2006,"R$ 7.000,00",MOGI DAS CRUZES/SP
https://www.lut.com.br//lote/veiculo-volkswagem-kombi/87021,87021,"R$ 2.700,00",30/07/2021,03/09/2021 10:00:00,"R$ 150,00",Fechado,Not Found,KOMBI,Not found,"R$ 4.500,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-c/87294,87294,"R$ 2.212,70",13/08/2021,03/09/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA BIZ C100,fabricação2004,"R$ 3.161,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-voyage/87008,87008,"R$ 13.800,00",29/07/2021,,"R$ 1.000,00",,Volkswagen,VOYAGE,2015,"R$ 23.000,00",SÃO JOSÉ DO RIO PRETO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-v/86959,86959,"R$ 7.000,00",30/08/2021,02/09/2021 09:30:00,"R$ 250,00",Fechado,Volkswagen,GOL 16V,Not found,"R$ 7.000,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-corsa-hatch/86967,86967,"R$ 7.093,37",28/07/2021,01/09/2021 11:00:00,"R$ 250,00",Fechado,Chevrolet,CORSA HATCH,2003,"R$ 14.186,73",VINHEDO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-agile-ltz/86946,86946,"R$ 15.000,00",26/07/2021,31/08/2021 11:00:00,"R$ 1.000,00",Fechado,Chevrolet,AGILE LTZ,Not found,"R$ 25.000,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-agile-lt/86237,86237,"R$ 22.466,00",28/08/2021,,"R$ 1.000,00",,Chevrolet,AGILE LT,2011,"R$ 22.466,00",ATIBAIA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol/86935,86935,"R$ 10.985,00",23/07/2021,27/08/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,GOL 1.0,2011,"R$ 16.900,00",ATIBAIA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-s/86936,86936,"R$ 39.329,50",23/07/2021,27/08/2021 10:00:00,"R$ 1.000,00",Fechado,Chevrolet,S10,defabricação2012,"R$ 56.185,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-esd/86958,86958,"R$ 5.550,00",21/08/2021,24/08/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA CG 150 TITAN ESD,2013,"R$ 5.550,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-mercedes-benz-lk/86235,86235,"R$ 33.410,00",20/08/2021,23/08/2021 10:00:00,"R$ 1.000,00",Fechado,Mercedes Benz,BENZ LK 1113,1971,"R$ 33.410,00",ITAGIBA/BA
https://www.lut.com.br//lote/motocicleta-kawasaki-ninja-zx-r/86424,86424,"R$ 10.392,00",19/07/2021,23/08/2021 09:30:00,"R$ 1.000,00",Fechado,Not Found,KAWASAKI NINJA ZX-9R 900,1999,"R$ 17.320,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan-ks/86399,86399,"R$ 2.763,60",16/07/2021,20/08/2021 10:01:00,"R$ 150,00",Fechado,Honda,HONDA CG 125 FAN KS,fabricação2012,"R$ 4.606,00",SÃO PAULO/SP
https://www.lut.com.br//lote/motocicleta-honda-cbx-twister/86238,86238,"R$ 5.288,00",17/08/2021,20/08/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA CBX 250 TWISTER,2006,"R$ 0,00",TREMEMBÉ/SP
https://www.lut.com.br//lote/veiculo-chevrolet-prisma-joy/86398,86398,"R$ 9.600,00",16/07/2021,20/08/2021 10:00:00,"R$ 300,00",Fechado,Chevrolet,PRISMA JOY,2008,"R$ 16.000,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/veiculo-chevrolet-zafira-elite/86397,86397,"R$ 15.738,00",16/07/2021,20/08/2021 09:30:00,"R$ 1.000,00",Fechado,Chevrolet,ZAFIRA ELITE,2009,"R$ 31.476,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-fiat-palio-fire/86279,86279,"R$ 7.000,00",13/07/2021,17/08/2021 11:00:00,"R$ 250,00",Fechado,FIAT,PALIO FIRE,2005,"R$ 10.000,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-fiat-siena-fire-flex/86234,86234,"R$ 17.317,00",13/08/2021,16/08/2021 10:00:00,"R$ 1.000,00",Fechado,FIAT,SIENA FIRE FLEX,defabricação2007,"R$ 17.317,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-honda-civic-lxs/86246,86246,"R$ 19.800,00",12/07/2021,16/08/2021 10:00:00,"R$ 1.000,00",Fechado,Honda,CIVIC LXS,2008,"R$ 33.000,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-c/85676,85676,"R$ 3.161,00",10/08/2021,13/08/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA BIZ C100,fabricação2004,"R$ 3.161,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-tl-mcv/85806,85806,"R$ 30.000,00",10/08/2021,13/08/2021 09:30:00,"R$ 1.000,00",Fechado,Volkswagen,GOL TL MCV,defabricação2016,"R$ 30.000,00",BARUERI/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol-gl/86231,86231,"R$ 8.000,00",09/08/2021,12/08/2021 10:00:00,"R$ 300,00",Fechado,Volkswagen,GOL GL 1.8,1994,"R$ 8.000,00",SÃO SIMÃO/SP
https://www.lut.com.br//lote/veiculo-ford-focus-ti/86082,86082,"R$ 18.000,00",07/07/2021,11/08/2021 10:00:00,"R$ 1.000,00",Fechado,Ford,FOCUS TI,2011,"R$ 30.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-nissan-versa-unique/85913,85913,"R$ 26.457,25",05/07/2021,09/08/2021 10:32:04,"R$ 1.000,00",Fechado,Nissan,VERSA 16 UNIQUE,2015,"R$ 36.367,50",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-vectra-gls/86230,86230,"R$ 5.000,00",06/08/2021,09/08/2021 10:00:00,"R$ 200,00",Fechado,Chevrolet,VECTRA GLS,1999,"R$ 5.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-ks/85910,85910,"R$ 2.400,00",02/07/2021,06/08/2021 14:00:00,"R$ 150,00",Fechado,Honda,HONDA CG 180 TITAN KS,2007,"R$ 4.000,00",ARARAQUARA/SP
https://www.lut.com.br//lote/veiculo-jeep-renegade/85899,85899,"R$ 35.000,00",02/07/2021,,"R$ 1.000,00",,JEEP,RENEGADE,2015,"R$ 50.000,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-parati-cl/85814,85814,"R$ 9.575,00",03/08/2021,06/08/2021 11:00:00,"R$ 300,00",Fechado,Volkswagen,PARATI CL 1.8,Not found,"R$ 9.575,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-sundown-web-evo/85793,85793,"R$ 973,20",29/06/2021,03/08/2021 12:30:00,"R$ 100,00",Fechado,Not Found,SUNDOWN / WEB 100 EVO,2006,"R$ 1.622,00",DIADEMA/SP
https://www.lut.com.br//lote/motocicleta-yamaha-dt-z/85804,85804,"R$ 1.872,00",31/07/2021,03/08/2021 10:00:00,"R$ 100,00",Fechado,Yamaha,YAMAHA DT 180Z,fabricação1988,"R$ 1.872,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-volkswagem-kombi/85663,85663,"R$ 4.500,00",27/07/2021,30/07/2021 10:00:00,"R$ 200,00",Fechado,Not Found,KOMBI,Not found,"R$ 4.500,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-volkswagen-voyage/85801,85801,"R$ 23.000,00",26/07/2021,29/07/2021 11:00:00,"R$ 1.000,00",Fechado,Volkswagen,VOYAGE,2015,"R$ 23.000,00",SÃO JOSÉ DO RIO PRETO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-polo/86083,86083,"R$ 14.794,20",08/07/2021,29/07/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,POLO 1.6,Not found,"R$ 24.657,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-corsa-hatch/85674,85674,"R$ 14.186,73",25/07/2021,28/07/2021 11:00:00,"R$ 1.000,00",Fechado,Chevrolet,CORSA HATCH,2003,"R$ 14.186,73",VINHEDO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-agile-ltz/85800,85800,"R$ 25.000,00",23/07/2021,26/07/2021 11:00:00,"R$ 1.000,00",Fechado,Chevrolet,AGILE LTZ,Not found,"R$ 25.000,00",CAMPINAS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-cargo-ks/85912,85912,"R$ 2.910,00",05/07/2021,26/07/2021 10:00:00,"R$ 150,00",Fechado,Honda,HONDA CG125 CARGO KS,2013,"R$ 4.600,00",INDAIATUBA/SP
https://www.lut.com.br//lote/veiculo-fiat-ducato-maxicarga/85653,85653,"R$ 51.523,50",21/06/2021,26/07/2021 10:00:00,"R$ 2.500,00",Fechado,FIAT,DUCATO MAXICARGA,2015,"R$ 73.605,00",Não informado/SP
https://www.lut.com.br//lote/veiculo-ford-fiesta-gl/85911,85911,"R$ 4.060,00",05/07/2021,26/07/2021 09:30:00,"R$ 200,00",Fechado,Ford,FIESTA GL,2001,"R$ 5.800,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-yamaha-ybr-ed/85572,85572,"R$ 1.586,40",18/06/2021,23/07/2021 13:00:00,"R$ 100,00",Fechado,Yamaha,YAMAHA YBR 125 ED,2002,"R$ 2.644,00",RIBEIRÃO PRETO/SP
https://www.lut.com.br//lote/veiculo-jaguar-x-type/85568,85568,"R$ 20.550,50",18/06/2021,23/07/2021 10:00:00,"R$ 1.000,00",Fechado,Not Found,X-TYPE 2.5,2001,"R$ 41.101,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-volkswagen-gol/85573,85573,"R$ 16.900,00",20/07/2021,23/07/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,GOL 1.0,2011,"R$ 16.900,00",ATIBAIA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-s/85574,85574,"R$ 56.185,00",20/07/2021,23/07/2021 10:00:00,"R$ 2.500,00",Fechado,Chevrolet,S10,defabricação2012,"R$ 56.185,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-honda-fit-lx/85554,85554,"R$ 9.300,00",17/06/2021,22/07/2021 09:30:00,"R$ 300,00",Fechado,Honda,FIT LX,2004,"R$ 15.500,00",BRAGANÇA PAULISTA/SP
https://www.lut.com.br//lote/veiculo-jeep-renegade-sport-at/85511,85511,"R$ 45.010,70",14/06/2021,19/07/2021 10:00:00,"R$ 1.000,00",Fechado,JEEP,RENEGADE SPORT AT,2018,"R$ 64.301,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-kawasaki-ninja-zx-r/85434,85434,"R$ 17.320,00",16/07/2021,19/07/2021 09:30:00,"R$ 1.000,00",Fechado,Not Found,KAWASAKI NINJA ZX-9R 900,1999,"R$ 17.320,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-chevrolet-prisma-joy/85480,85480,"R$ 16.000,00",13/07/2021,16/07/2021 10:00:00,"R$ 1.000,00",Fechado,Chevrolet,PRISMA JOY,2008,"R$ 16.000,00",MOGI MIRIM/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan-ks/85504,85504,"R$ 4.606,00",13/07/2021,16/07/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA CG 125 FAN KS,fabricação2012,"R$ 4.606,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-toyota-corolla-xli-v-vt/85326,85326,"R$ 23.666,00",13/07/2021,,"R$ 1.000,00",,Toyota,COROLLA XLI 1.6 16V VT,2006,"R$ 23.666,00",RIBEIRÃO PRETO/SP
https://www.lut.com.br//lote/veiculo-chevrolet-zafira-elite/85433,85433,"R$ 31.476,00",13/07/2021,16/07/2021 09:30:00,"R$ 1.000,00",Fechado,Chevrolet,ZAFIRA ELITE,2009,"R$ 31.476,00",SÃO PAULO/SP
https://www.lut.com.br//lote/veiculo-ford-fiesta-ha/85495,85495,"R$ 19.745,40",10/06/2021,15/07/2021 10:01:36,"R$ 1.000,00",Fechado,Ford,FIESTA HA 1.5,2014,"R$ 32.909,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-fiat-strada/85494,85494,"R$ 15.781,40",10/06/2021,15/07/2021 09:30:00,"R$ 1.000,00",Fechado,FIAT,STRADA,2012,"R$ 22.969,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-fiat-palio-fire/85477,85477,"R$ 10.000,00",10/07/2021,13/07/2021 11:00:00,"R$ 1.000,00",Fechado,FIAT,PALIO FIRE,2005,"R$ 10.000,00",FRANCA/SP
https://www.lut.com.br//lote/veiculo-honda-civic-lxs/85476,85476,"R$ 33.000,00",09/07/2021,12/07/2021 10:00:00,"R$ 1.000,00",Fechado,Honda,CIVIC LXS,2008,"R$ 33.000,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-citroen-xsara-picasso-gx/85440,85440,"R$ 7.960,80",03/06/2021,08/07/2021 14:00:00,"R$ 250,00",Fechado,Citroen,XSARA PICASSO GX,2003,"R$ 13.268,00",SERTÃOZINHO/SP
https://www.lut.com.br//lote/veiculo-volkswagen-polo/85469,85469,"R$ 24.657,00",05/07/2021,08/07/2021 10:00:00,"R$ 1.000,00",Fechado,Volkswagen,POLO 1.6,Not found,"R$ 24.657,00",CAMPINAS/SP
https://www.lut.com.br//lote/veiculo-fiat-uno-mille-economy/85438,85438,"R$ 8.400,00",03/06/2021,08/07/2021 09:30:00,"R$ 300,00",Fechado,FIAT,UNO MILLE ECONOMY,Not found,"R$ 14.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/veiculo-ford-focus-ti/85378,85378,"R$ 30.000,00",04/07/2021,07/07/2021 10:00:00,"R$ 1.000,00",Fechado,Ford,FOCUS TI,2011,"R$ 30.000,00",SÃO JOSÉ DOS CAMPOS/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-fan/85391,85391,"R$ 5.100,00",01/06/2021,06/07/2021 14:00:00,"R$ 200,00",Fechado,Honda,HONDA CG160 FAN,fabricação2015,"R$ 8.500,00",ARARAQUARA/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-c/85387,85387,"R$ 2.212,70",01/06/2021,06/07/2021 09:30:00,"R$ 150,00",Fechado,Honda,HONDA BIZ C100,fabricação2004,"R$ 3.161,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-chevrolet-classic-ls/85383,85383,"R$ 13.305,60",31/05/2021,,"R$ 1.000,00",,Chevrolet,CLASSIC LS,2012,"R$ 22.176,00",SOROCABA/SP
https://www.lut.com.br//lote/veiculo-nissan-versa-unique/85069,85069,"R$ 36.367,50",02/07/2021,05/07/2021 10:30:00,"R$ 1.000,00",Fechado,Nissan,VERSA 16 UNIQUE,2015,"R$ 36.367,50",ARAÇATUBA/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-cargo-ks/84901,84901,"R$ 4.600,00",02/07/2021,05/07/2021 10:00:00,"R$ 200,00",Fechado,Honda,HONDA CG125 CARGO KS,2013,"R$ 4.600,00",INDAIATUBA/SP
https://www.lut.com.br//lote/veiculo-ford-fiesta-gl/85427,85427,"R$ 5.800,00",02/07/2021,05/07/2021 09:30:00,"R$ 200,00",Fechado,Ford,FIESTA GL,2001,"R$ 5.800,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-honda-cg-titan-ks/85066,85066,"R$ 4.000,00",29/06/2021,02/07/2021 14:00:00,"R$ 200,00",Fechado,Honda,HONDA CG 180 TITAN KS,2007,"R$ 4.000,00",ARARAQUARA/SP
https://www.lut.com.br//lote/veiculo-jeep-renegade/85068,85068,"R$ 50.000,00",29/06/2021,02/07/2021 11:00:00,"R$ 2.500,00",Fechado,JEEP,RENEGADE,2015,"R$ 50.000,00",FRANCA/SP
https://www.lut.com.br//lote/motocicleta-honda-biz-c-es/85341,85341,"R$ 3.700,00",29/06/2021,,"R$ 150,00",,Honda,HONDA BIZ C100 ES,2005,"R$ 3.700,00",SÃO JOSÉ DO RIO PRETO/SP
https://www.lut.com.br//lote/motocicleta-sundown-web-evo/85067,85067,"R$ 1.622,00",26/06/2021,29/06/2021 12:30:00,"R$ 100,00",Fechado,Not Found,SUNDOWN / WEB 100 EVO,2006,"R$ 1.622,00",DIADEMA/SP
https://www.lut.com.br//lote/veiculo-ford-fiesta/85110,85110,"R$ 5.400,00",24/05/2021,28/06/2021 09:30:00,"R$ 200,00",Fechado,Ford,FIESTA,2003,"R$ 9.000,00",CAMPINAS/SP
https://www.lut.com.br//lote/motocicleta-honda-cbx-twister/85443,85443,"R$ 3.224,20",04/06/2021,25/06/2021 10:15:00,"R$ 150,00",Fechado,Honda,HONDA CBX 250 TWISTER,2002,"R$ 4.606,00",ARAÇATUBA/SP
https://www.lut.com.br//lote/veiculo-jac-j-diamond/85075,85075,"R$ 14.398,20",21/05/2021,25/06/2021 09:30:00,"R$ 1.000,00",Fechado,Not Found,J6 2.0 DIAMOND,2012,"R$ 23.997,00",CAMPINAS/SP
